caltech_02682219,F06,3,1,154.6799,154.7163,154.6799,154.7891,0.0515,47.569,47.5677,47.565,47.569,0.0019,09-21-18,08:21:32
caltech_02682219,F07,3,1,141.6923,141.7105,141.6923,141.7469,0.0257,48.045,48.0443,48.043,48.045,0.0009,09-21-18,08:21:31
caltech_02682219,F08,3,1,140.1916,140.2098,140.137,140.3007,0.0681,48.1,48.0993,48.096,48.102,0.0025,09-21-18,08:21:31
caltech_02682219,F09,3,1,126.6037,126.4854,126.1671,126.6855,0.2275,48.598,48.6023,48.595,48.614,0.0083,09-21-18,08:21:30
caltech_02682219,F10,3,1,140.3826,140.3735,140.3007,140.4372,0.0561,48.093,48.0933,48.091,48.096,0.0021,09-21-18,08:21:30
caltech_02682219,F11,3,1,140.0006,140.0279,139.9733,140.1097,0.0589,48.107,48.106,48.103,48.108,0.0022,09-21-18,08:21:29
caltech_02682219,F12,3,1,146.3307,146.3216,146.2489,146.3853,0.056,47.875,47.8753,47.873,47.878,0.0021,09-21-18,08:21:29
caltech_02682219,G01,3,1,128.7046,128.6864,128.6501,128.7046,0.0257,48.521,48.5217,48.521,48.523,0.0009,09-21-18,08:21:35
caltech_02682219,G02,3,1,131.133,131.0966,130.7783,131.3785,0.2464,48.432,48.4333,48.423,48.445,0.009,09-21-18,08:21:35
caltech_02682219,G03,3,1,138.5,138.4272,138.2817,138.5,0.1029,48.162,48.1647,48.162,48.17,0.0038,09-21-18,08:21:36
caltech_02682219,G04,3,1,139.5913,139.5731,139.5367,139.5913,0.0257,48.122,48.1227,48.122,48.124,0.0009,09-21-18,08:21:36
caltech_02682219,G05,3,1,115.6624,115.626,115.4714,115.7443,0.1143,48.999,49.0003,48.996,49.006,0.0042,09-21-18,08:21:37
caltech_02682219,G06,3,1,156.699,156.6717,156.5626,156.7536,0.0803,47.495,47.496,47.493,47.5,0.0029,09-21-18,08:21:37
caltech_02682219,G07,3,1,144.639,144.6481,144.6118,144.6936,0.034,47.937,47.9367,47.935,47.938,0.0012,09-21-18,08:21:37
caltech_02682219,G08,3,1,157.5448,157.563,157.5448,157.5994,0.0257,47.464,47.4633,47.462,47.464,0.0009,09-21-18,08:21:38
caltech_02682219,G09,3,1,0,136.9174,136.8628,136.9446,0.0386,48.219,48.22,48.219,48.222,0.0014,09-21-18,08:21:38
